,Mat,NO,Total Runs,HS,Ave,Total Balls,Career SR,100,50,0,Opposition,match_id,player_id,Match Runs,Match SR,Ground
5817,213,37,8995,162*,53.86,9000,99.94,24,50,6,v New Zealand,ODI # 3839,44936,45,91.83,Christchurch
5818,214,37,9080,162*,54.04,9080,100.00,24,51,6,v New Zealand,ODI # 3841,44936,85,106.25,Wellington
5819,215,38,9152,162*,54.47,9139,100.14,24,52,6,v New Zealand,ODI # 3843,44936,72*,122.03,Hamilton
5820,216,38,9175,162*,54.28,9160,100.16,24,52,6,v New Zealand,ODI # 3846,44936,23,109.52,Auckland
5821,217,38,9220,162*,54.23,9198,100.23,24,52,6,v England,ODI # 3872,44936,45,118.42,Leeds
5822,218,38,9272,162*,54.22,9248,100.25,24,53,6,v England,ODI # 3873,44936,52,104.00,Southampton
5823,219,39,9299,162*,54.38,9278,100.22,24,53,6,v England,ODI # 3874,44936,27*,90.00,Lord's
5824,220,39,9303,162*,54.08,9282,100.22,24,53,6,v Sri Lanka,ODI # 3877,44936,4,100.00,The Oval
5825,221,39,9303,162*,53.77,9283,100.21,24,53,7,v Pakistan,ODI # 3881,44936,0,0.00,Birmingham
5826,222,39,9319,162*,53.55,9295,100.25,24,53,7,v India,ODI # 3886,44936,16,133.33,The Oval
5827,223,39,9319,162*,53.55,9295,100.25,24,53,7,v Bangladesh,ODI # 3923,44936,DNB,-,Kimberley
5828,224,39,9495,176,54.25,9399,101.02,25,53,7,v Bangladesh,ODI # 3925,44936,176,169.23,Paarl
5829,225,39,9515,176,54.06,9414,101.07,25,53,7,v Bangladesh,ODI # 3929,44936,20,133.33,East London
5830,226,39,9541,176,53.90,9432,101.15,25,53,7,v India,ODI # 3973,44936,26,144.44,Johannesburg
5831,227,39,9547,176,53.63,9439,101.14,25,53,7,v India,ODI # 3976,44936,6,85.71,Port Elizabeth
5832,228,39,9577,176,53.50,9473,101.09,25,53,7,v India,ODI # 3978,44936,30,88.23,Centurion
5833,1,-,-,-,-,-,-,-,-,-,v Ireland,ODI # 2590,34102,DNB,-,Belfast
5834,2,0,8,8,8.00,9,88.88,0,0,0,v South Africa,ODI # 2592,34102,8,88.88,Belfast
5835,3,0,9,8,4.50,13,69.23,0,0,0,v Australia,ODI # 2625,34102,1,25.00,Hyderabad (Deccan)
5836,4,0,61,52,20.33,74,82.43,0,1,0,v Pakistan,ODI # 2647,34102,52,85.24,Jaipur
5837,5,0,90,52,22.50,117,76.92,0,1,0,v Australia,ODI # 2670,34102,29,67.44,Brisbane
5838,6,0,90,52,18.00,119,75.63,0,1,1,v Sri Lanka,ODI # 2672,34102,0,0.00,Brisbane
5839,7,1,129,52,25.80,180,71.66,0,1,1,v Australia,ODI # 2675,34102,39*,63.93,Melbourne
5840,8,2,199,70*,39.80,244,81.55,0,2,1,v Sri Lanka,ODI # 2676,34102,70*,109.37,Canberra
5841,9,2,200,70*,33.33,247,80.97,0,2,1,v Australia,ODI # 2680,34102,1,33.33,Adelaide
5842,10,2,224,70*,32.00,283,79.15,0,2,1,v Sri Lanka,ODI # 2681,34102,24,66.66,Adelaide
5843,11,2,225,70*,28.12,286,78.67,0,2,1,v Australia,ODI # 2685,34102,1,33.33,Sydney
5844,12,3,228,70*,28.50,293,77.81,0,2,1,v Sri Lanka,ODI # 2686,34102,3*,42.85,Hobart
5845,13,3,294,70*,32.66,380,77.36,0,3,1,v Australia,ODI # 2688,34102,66,75.86,Sydney
5846,14,3,296,70*,29.60,385,76.88,0,3,1,v Australia,ODI # 2689,34102,2,40.00,Brisbane
5847,15,3,305,70*,27.72,412,74.02,0,3,1,v Pakistan,ODI # 2705,34102,9,33.33,Dhaka
5848,16,3,331,70*,27.58,455,72.74,0,3,1,v Bangladesh,ODI # 2706,34102,26,60.46,Dhaka
5849,17,3,355,70*,27.30,482,73.65,0,3,1,v Pakistan,ODI # 2707,34102,24,88.88,Dhaka
5850,18,3,366,70*,26.14,511,71.62,0,3,1,v Hong Kong,ODI # 2716,34102,11,37.93,Karachi
5851,19,4,366,70*,26.14,512,71.48,0,3,1,v Pakistan,ODI # 2717,34102,0*,0.00,Karachi
5852,20,4,388,70*,25.86,535,72.52,0,3,1,v Bangladesh,ODI # 2721,34102,22,95.65,Karachi
5853,21,4,446,70*,27.87,606,73.59,0,4,1,v Pakistan,ODI # 2730,34102,58,81.69,Karachi
5854,22,5,468,70*,29.25,634,73.81,0,4,1,v Sri Lanka,ODI # 2732,34102,22*,78.57,Karachi
5855,23,5,471,70*,27.70,642,73.36,0,4,1,v Sri Lanka,ODI # 2735,34102,3,37.50,Karachi
5856,24,5,490,70*,27.22,673,72.80,0,4,1,v Sri Lanka,ODI # 2742,34102,19,61.29,Dambulla
5857,25,5,490,70*,25.78,675,72.59,0,4,2,v Sri Lanka,ODI # 2745,34102,0,0.00,Dambulla
5858,26,5,522,70*,26.10,707,73.83,0,4,2,v Sri Lanka,ODI # 2750,34102,32,100.00,Colombo (RPS)
5859,27,5,540,70*,25.71,730,73.97,0,4,2,v Sri Lanka,ODI # 2755,34102,18,78.26,Colombo (RPS)
5860,28,5,543,70*,24.68,735,73.87,0,4,2,v Sri Lanka,ODI # 2756,34102,3,60.00,Colombo (RPS)
5861,29,6,554,70*,25.18,743,74.56,0,4,2,v England,ODI # 2774,34102,11*,137.50,Rajkot
5862,30,6,557,70*,24.21,756,73.67,0,4,2,v England,ODI # 2777,34102,3,23.07,Indore
5863,31,6,585,70*,24.37,797,73.40,0,4,2,v England,ODI # 2778,34102,28,68.29,Kanpur
5864,32,7,593,70*,24.70,807,73.48,0,4,2,v England,ODI # 2783,34102,8*,80.00,Cuttack
5865,33,8,618,70*,25.75,837,73.83,0,4,2,v Sri Lanka,ODI # 2806,34102,25*,83.33,Dambulla
5866,34,9,622,70*,25.91,843,73.78,0,4,2,v Sri Lanka,ODI # 2815,34102,4*,66.66,Colombo (RPS)
5867,35,9,637,70*,25.48,865,73.64,0,4,2,v Sri Lanka,ODI # 2818,34102,15,68.18,Colombo (RPS)
5868,36,9,637,70*,25.48,865,73.64,0,4,2,v New Zealand,ODI # 2824,34102,DNB,-,Hamilton
5869,37,10,680,70*,27.20,939,72.41,0,4,2,v New Zealand,ODI # 2825,34102,43*,58.10,Auckland
5870,38,10,684,70*,26.30,951,71.92,0,4,2,v West Indies,ODI # 2852,34102,4,33.33,Kingston
5871,39,10,684,70*,25.33,953,71.77,0,4,3,v West Indies,ODI # 2853,34102,0,0.00,Kingston
5872,40,10,695,70*,24.82,962,72.24,0,4,3,v West Indies,ODI # 2854,34102,11,122.22,Gros Islet
5873,41,10,695,70*,24.82,962,72.24,0,4,3,v West Indies,ODI # 2855,34102,TDNB,-,Gros Islet
5874,42,10,743,70*,25.62,1023,72.62,0,4,3,v South Africa,ODI # 2963,34102,48,78.68,Ahmedabad
5875,43,10,857,114,28.56,1142,75.04,1,4,3,v Zimbabwe,ODI # 2981,34102,114,95.79,Bulawayo
5876,44,11,958,114,31.93,1242,77.13,2,4,3,v Sri Lanka,ODI # 2983,34102,101*,101.00,Bulawayo
5877,45,11,971,114,31.32,1267,76.63,2,4,3,v Zimbabwe,ODI # 2986,34102,13,52.00,Harare
5878,46,11,1003,114,31.34,1307,76.74,2,4,3,v Sri Lanka,ODI # 2988,34102,32,80.00,Harare
5879,47,11,1003,114,30.39,1308,76.68,2,4,4,v Bangladesh,ODI # 2993,34102,0,0.00,Dambulla
5880,48,11,1025,114,30.14,1332,76.95,2,4,4,v Pakistan,ODI # 2996,34102,22,91.66,Dambulla
5881,49,11,1094,114,31.25,1405,77.86,2,5,4,v Sri Lanka,ODI # 2999,34102,69,94.52,Dambulla
5882,50,11,1135,114,31.52,1457,77.89,2,5,4,v Sri Lanka,ODI # 3001,34102,41,78.84,Dambulla
5883,51,11,1139,114,30.78,1468,77.58,2,5,4,v New Zealand,ODI # 3030,34102,4,36.36,Dambulla
5884,52,11,1139,114,29.97,1470,77.48,2,5,5,v Sri Lanka,ODI # 3032,34102,0,0.00,Dambulla
5885,53,11,1150,114,29.48,1491,77.12,2,5,5,v Sri Lanka,ODI # 3038,34102,11,52.38,Dambulla
5886,54,11,1155,114,28.87,1500,77.00,2,5,5,v Sri Lanka,ODI # 3040,34102,5,55.55,Dambulla
5887,55,11,1199,114,29.24,1548,77.45,2,5,5,v New Zealand,ODI # 3076,34102,44,91.66,Bengaluru
5888,56,11,1199,114,29.24,1548,77.45,2,5,5,v New Zealand,ODI # 3077,34102,DNB,-,Chennai
5889,57,11,1210,114,28.80,1575,76.82,2,5,5,v South Africa,ODI # 3079,34102,11,40.74,Durban
5890,58,11,1219,114,28.34,1589,76.71,2,5,5,v South Africa,ODI # 3080,34102,9,64.28,Johannesburg
5891,59,11,1242,114,28.22,1634,76.00,2,5,5,v South Africa,ODI # 3082,34102,23,51.11,Cape Town
5892,60,11,1243,114,27.62,1640,75.79,2,5,5,v South Africa,ODI # 3084,34102,1,16.66,Port Elizabeth
5893,61,11,1248,114,27.13,1648,75.72,2,5,5,v South Africa,ODI # 3087,34102,5,62.50,Centurion
5894,62,12,1316,114,28.60,1723,76.37,2,6,5,v West Indies,ODI # 3159,34102,68*,90.66,Port of Spain
5895,63,13,1323,114,28.76,1737,76.16,2,6,5,v West Indies,ODI # 3160,34102,7*,50.00,Port of Spain
5896,64,14,1409,114,30.63,1828,77.07,2,7,5,v West Indies,ODI # 3161,34102,86*,94.50,North Sound
5897,65,14,1448,114,30.80,1875,77.22,2,7,5,v West Indies,ODI # 3162,34102,39,82.97,North Sound
5898,66,14,1505,114,31.35,1947,77.29,2,8,5,v West Indies,ODI # 3163,34102,57,79.16,Kingston
5899,67,15,1505,114,31.35,1948,77.25,2,8,5,v England,ODI # 3186,34102,0*,0.00,Chester-le-Street
5900,68,15,1577,114,32.18,2047,77.03,2,9,5,v West Indies,ODI # 3217,34102,72,72.72,Cuttack
5901,69,16,1667,114,34.02,2145,77.71,2,10,5,v West Indies,ODI # 3219,34102,90*,91.83,Visakhapatnam
5902,70,16,1762,114,35.24,2245,78.48,2,11,5,v West Indies,ODI # 3221,34102,95,95.00,Ahmedabad
5903,71,16,1789,114,35.07,2261,79.12,2,11,5,v West Indies,ODI # 3223,34102,27,168.75,Indore
5904,72,16,1810,114,34.80,2287,79.14,2,11,5,v West Indies,ODI # 3224,34102,21,80.76,Chennai
5905,73,16,1831,114,34.54,2308,79.33,2,11,5,v Australia,ODI # 3231,34102,21,100.00,Melbourne
5906,74,16,1841,114,34.09,2325,79.18,2,11,5,v Sri Lanka,ODI # 3233,34102,10,58.82,Perth
5907,75,16,1874,114,34.07,2366,79.20,2,11,5,v Australia,ODI # 3237,34102,33,80.48,Adelaide
5908,76,16,1889,114,33.73,2393,78.93,2,11,5,v Sri Lanka,ODI # 3239,34102,15,55.55,Adelaide
5909,77,16,1889,114,33.14,2398,78.77,2,11,6,v Australia,ODI # 3244,34102,0,0.00,Brisbane
5910,78,16,1889,114,33.14,2398,78.77,2,11,6,v Sri Lanka,ODI # 3259,34102,DNB,-,Dhaka
5911,79,16,1893,114,32.63,2404,78.74,2,11,6,v Bangladesh,ODI # 3261,34102,4,66.66,Dhaka
5912,80,16,1961,114,33.23,2487,78.85,2,12,6,v Pakistan,ODI # 3263,34102,68,81.92,Dhaka
5913,81,16,1966,114,32.76,2495,78.79,2,12,6,v Sri Lanka,ODI # 3291,34102,5,62.50,Hambantota
5914,82,16,1966,114,32.22,2500,78.64,2,12,7,v Sri Lanka,ODI # 3292,34102,0,0.00,Hambantota
5915,83,16,1966,114,31.70,2501,78.60,2,12,8,v Sri Lanka,ODI # 3293,34102,0,0.00,Colombo (RPS)
5916,84,16,1970,114,31.26,2515,78.33,2,12,8,v Sri Lanka,ODI # 3294,34102,4,28.57,Colombo (RPS)
5917,85,16,1974,114,30.84,2524,78.20,2,12,8,v Sri Lanka,ODI # 3295,34102,4,44.44,Pallekele
5918,86,16,1978,114,30.43,2538,77.93,2,12,8,v Pakistan,ODI # 3314,34102,4,28.57,Chennai
5919,87,16,2061,114,31.22,2631,78.33,2,13,8,v England,ODI # 3327,34102,83,89.24,Mohali
5920,88,16,2065,114,30.82,2640,78.21,2,13,8,v England,ODI # 3329,34102,4,44.44,Dharamsala
5921,89,16,2130,114,31.32,2721,78.28,2,14,8,v South Africa,ODI # 3363,34102,65,80.24,Cardiff
5922,90,16,2182,114,31.62,2777,78.57,2,15,8,v West Indies,ODI # 3368,34102,52,92.85,The Oval
5923,91,16,2200,114,31.42,2809,78.31,2,15,8,v Pakistan,ODI # 3372,34102,18,56.25,Birmingham
5924,92,16,2233,114,31.45,2859,78.10,2,15,8,v Sri Lanka,ODI # 3376,34102,33,66.00,Cardiff
5925,93,16,2242,114,31.13,2873,78.03,2,15,8,v England,ODI # 3377,34102,9,64.28,Birmingham
5926,94,16,2302,114,31.53,2962,77.71,2,16,8,v West Indies,ODI # 3380,34102,60,67.41,Kingston
5927,95,16,2307,114,31.17,2975,77.54,2,16,8,v Sri Lanka,ODI # 3382,34102,5,38.46,Kingston
5928,96,16,2353,114,31.37,3053,77.07,2,16,8,v West Indies,ODI # 3383,34102,46,58.97,Port of Spain
5929,97,17,2401,114,32.01,3136,76.56,2,16,8,v Sri Lanka,ODI # 3387,34102,48*,57.83,Port of Spain
5930,98,17,2459,114,32.35,3225,76.24,2,17,8,v Sri Lanka,ODI # 3388,34102,58,65.16,Port of Spain
5931,99,17,2479,114,32.19,3265,75.92,2,17,8,v Zimbabwe,ODI # 3395,34102,20,50.00,Harare
5932,100,17,2480,114,31.79,3272,75.79,2,17,8,v Zimbabwe,ODI # 3397,34102,1,14.28,Harare
5933,101,17,2494,114,31.56,3293,75.73,2,17,8,v Zimbabwe,ODI # 3399,34102,14,66.66,Harare
5934,102,18,2558,114,32.37,3383,75.61,2,18,8,v Zimbabwe,ODI # 3402,34102,64*,71.11,Bulawayo
5935,103,18,2600,114,32.50,3430,75.80,2,18,8,v Australia,ODI # 3419,34102,42,89.36,Pune
5936,104,19,2741,141*,34.26,3553,77.14,3,18,8,v Australia,ODI # 3420,34102,141*,114.63,Jaipur
5937,105,19,2752,141*,33.97,3575,76.97,3,18,8,v Australia,ODI # 3421,34102,11,50.00,Mohali
5938,106,20,2761,141*,34.08,3588,76.95,3,18,8,v Australia,ODI # 3422,34102,9*,69.23,Ranchi
5939,107,20,2840,141*,34.63,3677,77.23,3,19,8,v Australia,ODI # 3424,34102,79,88.76,Nagpur
5940,108,20,3049,209,36.73,3835,79.50,4,19,8,v Australia,ODI # 3428,34102,209,132.27,Bengaluru
5941,109,20,3121,209,37.15,3916,79.69,4,20,8,v West Indies,ODI # 3436,34102,72,88.88,Kochi
5942,110,20,3133,209,36.85,3935,79.61,4,20,8,v West Indies,ODI # 3437,34102,12,63.15,Visakhapatnam
5943,111,20,3137,209,36.47,3949,79.43,4,20,8,v West Indies,ODI # 3439,34102,4,28.57,Kanpur
5944,112,20,3155,209,36.26,3992,79.03,4,20,8,v South Africa,ODI # 3442,34102,18,41.86,Johannesburg
5945,113,20,3174,209,36.06,4018,78.99,4,20,8,v South Africa,ODI # 3443,34102,19,73.07,Durban
5946,114,20,3174,209,36.06,4018,78.99,4,20,8,v South Africa,ODI # 3444,34102,TDNB,-,Centurion
5947,115,20,3177,209,35.69,4041,78.61,4,20,8,v New Zealand,ODI # 3456,34102,3,13.04,Napier
5948,116,20,3197,209,35.52,4075,78.45,4,20,8,v New Zealand,ODI # 3458,34102,20,58.82,Hamilton
5949,117,20,3236,209,35.56,4113,78.67,4,20,8,v New Zealand,ODI # 3462,34102,39,102.63,Auckland
5950,118,20,3315,209,36.03,4207,78.79,4,21,8,v New Zealand,ODI # 3465,34102,79,84.04,Hamilton
5951,119,20,3319,209,35.68,4220,78.64,4,21,8,v New Zealand,ODI # 3467,34102,4,30.76,Wellington
5952,120,20,3340,209,35.53,4249,78.60,4,21,8,v Bangladesh,ODI # 3474,34102,21,72.41,Fatullah
5953,121,20,3353,209,35.29,4277,78.39,4,21,8,v Sri Lanka,ODI # 3476,34102,13,46.42,Fatullah
5954,122,20,3409,209,35.51,4335,78.63,4,22,8,v Pakistan,ODI # 3479,34102,56,96.55,Dhaka
5955,123,21,3427,209,35.69,4359,78.61,4,22,8,v Afghanistan,ODI # 3483,34102,18*,75.00,Dhaka
5956,124,21,3479,209,35.86,4446,78.25,4,23,8,v England,ODI # 3517,34102,52,59.77,Cardiff
5957,125,21,3743,264,38.19,4619,81.03,5,23,8,v Sri Lanka,ODI # 3544,34102,264,152.60,Kolkata
5958,126,21,3752,264,37.89,4631,81.01,5,23,8,v Sri Lanka,ODI # 3547,34102,9,75.00,Ranchi
5959,127,21,3890,264,38.90,4770,81.55,6,23,8,v Australia,ODI # 3582,34102,138,99.28,Melbourne
5960,128,21,3905,264,38.66,4790,81.52,6,23,8,v Pakistan,ODI # 3602,34102,15,75.00,Adelaide
5961,129,21,3905,264,38.28,4796,81.42,6,23,9,v South Africa,ODI # 3610,34102,0,0.00,Melbourne
5962,130,22,3962,264,38.84,4851,81.67,6,24,9,v U.A.E.,ODI # 3618,34102,57*,103.63,Perth
5963,131,22,3969,264,38.53,4869,81.51,6,24,9,v West Indies,ODI # 3625,34102,7,38.88,Perth
5964,132,22,4033,264,38.77,4935,81.72,6,25,9,v Ireland,ODI # 3631,34102,64,96.96,Hamilton
5965,133,22,4049,264,38.56,4956,81.69,6,25,9,v Zimbabwe,ODI # 3636,34102,16,76.19,Auckland
5966,134,22,4186,264,39.49,5082,82.36,7,25,9,v Bangladesh,ODI # 3641,34102,137,108.73,Melbourne
5967,135,22,4220,264,39.43,5130,82.26,7,25,9,v Australia,ODI # 3645,34102,34,70.83,Sydney
5968,136,22,4283,264,39.65,5198,82.39,7,26,9,v Bangladesh,ODI # 3658,34102,63,92.64,Dhaka
5969,137,22,4283,264,39.29,5200,82.36,7,26,10,v Bangladesh,ODI # 3660,34102,0,0.00,Dhaka
5970,138,22,4312,264,39.20,5229,82.46,7,26,10,v Bangladesh,ODI # 3661,34102,29,100.00,Dhaka
5971,139,22,4462,264,40.19,5362,83.21,8,26,10,v South Africa,ODI # 3689,34102,150,112.78,Kanpur
5972,140,22,4465,264,39.86,5372,83.11,8,26,10,v South Africa,ODI # 3692,34102,3,30.00,Indore
5973,141,22,4530,264,40.08,5446,83.18,8,27,10,v South Africa,ODI # 3695,34102,65,87.83,Rajkot
5974,142,22,4551,264,39.92,5465,83.27,8,27,10,v South Africa,ODI # 3698,34102,21,110.52,Chennai
5975,143,22,4567,264,39.71,5485,83.26,8,27,10,v South Africa,ODI # 3700,34102,16,80.00,Mumbai
5976,144,23,4738,264,41.20,5648,83.88,9,27,10,v Australia,ODI # 3723,34102,171*,104.90,Perth
5977,145,23,4862,264,41.91,5775,84.19,10,27,10,v Australia,ODI # 3724,34102,124,97.63,Brisbane
5978,146,23,4868,264,41.60,5786,84.13,10,27,10,v Australia,ODI # 3725,34102,6,54.54,Melbourne
5979,147,23,4909,264,41.60,5811,84.47,10,27,10,v Australia,ODI # 3726,34102,41,164.00,Canberra
5980,148,23,5008,264,42.08,5919,84.60,10,28,10,v Australia,ODI # 3727,34102,99,91.66,Sydney
5981,149,23,5022,264,41.85,5945,84.47,10,28,10,v New Zealand,ODI # 3796,34102,14,53.84,Dharamsala
5982,150,23,5037,264,41.62,5972,84.34,10,28,10,v New Zealand,ODI # 3797,34102,15,55.55,Delhi
5983,151,23,5050,264,41.39,5993,84.26,10,28,10,v New Zealand,ODI # 3798,34102,13,61.90,Mohali
5984,152,23,5061,264,41.14,6012,84.18,10,28,10,v New Zealand,ODI # 3799,34102,11,57.89,Ranchi
5985,153,23,5131,264,41.37,6077,84.43,10,29,10,v New Zealand,ODI # 3800,34102,70,107.69,Visakhapatnam
5986,154,23,5222,264,41.77,6196,84.28,10,30,10,v Pakistan,ODI # 3878,34102,91,76.47,Birmingham
5987,155,23,5300,264,42.06,6275,84.46,10,31,10,v Sri Lanka,ODI # 3882,34102,78,98.73,The Oval
5988,156,23,5312,264,41.82,6295,84.38,10,31,10,v South Africa,ODI # 3886,34102,12,60.00,The Oval
5989,157,24,5435,264,42.79,6424,84.60,11,31,10,v Bangladesh,ODI # 3891,34102,123*,95.34,Birmingham
5990,158,24,5435,264,42.46,6427,84.56,11,31,11,v Pakistan,ODI # 3894,34102,0,0.00,The Oval
5991,159,24,5439,264,42.16,6440,84.45,11,31,11,v Sri Lanka,ODI # 3905,34102,4,30.76,Dambulla
5992,160,24,5493,264,42.25,6485,84.70,11,32,11,v Sri Lanka,ODI # 3906,34102,54,120.00,Pallekele
5993,161,25,5617,264,43.20,6630,84.72,12,32,11,v Sri Lanka,ODI # 3907,34102,124*,85.51,Pallekele
5994,162,25,5721,264,43.67,6718,85.15,13,32,11,v Sri Lanka,ODI # 3908,34102,104,118.18,Colombo (RPS)
5995,163,25,5737,264,43.46,6738,85.14,13,32,11,v Sri Lanka,ODI # 3909,34102,16,80.00,Colombo (RPS)
5996,164,25,5765,264,43.34,6782,85.00,13,32,11,v Australia,ODI # 3910,34102,28,63.63,Chennai
5997,165,25,5772,264,43.07,6796,84.93,13,32,11,v Australia,ODI # 3912,34102,7,50.00,Kolkata
5998,166,25,5843,264,43.28,6858,85.19,13,33,11,v Australia,ODI # 3914,34102,71,114.51,Indore
5999,167,25,5908,264,43.44,6913,85.46,13,34,11,v Australia,ODI # 3917,34102,65,118.18,Bengaluru
6000,168,25,6033,264,44.03,7022,85.91,14,34,11,v Australia,ODI # 3919,34102,125,114.67,Nagpur
6001,169,25,6053,264,43.86,7040,85.98,14,34,11,v New Zealand,ODI # 3928,34102,20,111.11,Mumbai
6002,170,25,6060,264,43.59,7059,85.84,14,34,11,v New Zealand,ODI # 3931,34102,7,36.84,Pune
6003,171,25,6207,264,44.33,7197,86.24,15,34,11,v New Zealand,ODI # 3932,34102,147,106.52,Kanpur
6004,172,25,6209,264,44.03,7210,86.11,15,34,11,v Sri Lanka,ODI # 3939,34102,2,15.38,Dharamsala
6005,173,26,6417,264,45.51,7363,87.15,16,34,11,v Sri Lanka,ODI # 3941,34102,208*,135.94,Mohali
6006,174,26,6424,264,45.23,7377,87.08,16,34,11,v Sri Lanka,ODI # 3942,34102,7,50.00,Visakhapatnam
6007,175,26,6444,264,45.06,7407,86.99,16,34,11,v South Africa,ODI # 3969,34102,20,66.66,Durban
6008,176,26,6459,264,44.85,7424,87.00,16,34,11,v South Africa,ODI # 3970,34102,15,88.23,Centurion
6009,177,26,6459,264,44.54,7430,86.93,16,34,12,v South Africa,ODI # 3971,34102,0,0.00,Cape Town
6010,178,26,6464,264,44.27,7443,86.84,16,34,12,v South Africa,ODI # 3973,34102,5,38.46,Johannesburg
6011,179,26,6579,264,44.75,7569,86.92,17,34,12,v South Africa,ODI # 3976,34102,115,91.26,Port Elizabeth
6012,180,26,6594,264,44.55,7582,86.96,17,34,12,v South Africa,ODI # 3978,34102,15,115.38,Centurion
6013,181,27,6731,264,45.47,7696,87.46,18,34,12,v England,ODI # 4014,34102,137*,120.17,Nottingham
6014,182,27,6746,264,45.27,7722,87.36,18,34,12,v England,ODI # 4016,34102,15,57.69,Lord's
6015,183,27,6748,264,44.98,7740,87.18,18,34,12,v England,ODI # 4018,34102,2,11.11,Leeds
6016,184,27,6771,264,44.84,7762,87.23,18,34,12,v Hong Kong,ODI # 4039,34102,23,104.54,Dubai (DSC)
6017,185,27,6823,264,44.88,7801,87.46,18,35,12,v Pakistan,ODI # 4040,34102,52,133.33,Dubai (DSC)
6018,186,28,6906,264,45.43,7905,87.36,18,36,12,v Bangladesh,ODI # 4042,34102,83*,79.80,Dubai (DSC)
6019,187,29,7017,264,46.16,8024,87.45,19,36,12,v Pakistan,ODI # 4044,34102,111*,93.27,Dubai (DSC)
6020,188,29,7065,264,46.17,8079,87.44,19,36,12,v Bangladesh,ODI # 4048,34102,48,87.27,Dubai (DSC)
6021,189,30,7217,264,47.16,8196,88.05,20,36,12,v West Indies,ODI # 4056,34102,152*,129.91,Guwahati
6022,190,30,7221,264,46.88,8204,88.01,20,36,12,v West Indies,ODI # 4059,34102,4,50.00,Visakhapatnam
6023,191,30,7229,264,46.63,8213,88.01,20,36,12,v West Indies,ODI # 4062,34102,8,88.88,Pune
6024,192,30,7391,264,47.37,8350,88.51,21,36,12,v West Indies,ODI # 4063,34102,162,118.24,Mumbai (BS)
6025,193,31,7454,264,47.78,8406,88.67,21,37,12,v West Indies,ODI # 4064,34102,63*,112.50,Thiruvananthapuram
6026,194,31,7587,264,48.32,8535,88.89,22,37,12,v Australia,ODI # 4077,34102,133,103.10,Sydney
6027,195,31,7630,264,48.29,8587,88.85,22,37,12,v Australia,ODI # 4078,34102,43,82.69,Adelaide
6028,196,31,7639,264,48.04,8604,88.78,22,37,12,v Australia,ODI # 4079,34102,9,52.94,Melbourne
6029,197,31,7650,264,47.81,8628,88.66,22,37,12,v New Zealand,ODI # 4082,34102,11,45.83,Napier
6030,198,31,7737,264,48.05,8724,88.68,22,38,12,v New Zealand,ODI # 4085,34102,87,90.62,Mount Maunganui
6031,199,31,7799,264,48.14,8801,88.61,22,39,12,v New Zealand,ODI # 4088,34102,62,80.51,Mount Maunganui
6032,200,31,7806,264,47.88,8824,88.46,22,39,12,v New Zealand,ODI # 4091,34102,7,30.43,Hamilton
6033,201,31,7808,264,47.60,8840,88.32,22,39,12,v New Zealand,ODI # 4092,34102,2,12.50,Wellington
6034,202,31,7845,264,47.54,8906,88.08,22,39,12,v Australia,ODI # 4102,34102,37,56.06,Hyderabad (Deccan)
6035,203,31,7845,264,47.25,8912,88.02,22,39,13,v Australia,ODI # 4106,34102,0,0.00,Nagpur
6036,204,31,7859,264,47.05,8926,88.04,22,39,13,v Australia,ODI # 4109,34102,14,100.00,Ranchi
6037,205,31,7954,264,47.34,9018,88.20,22,40,13,v Australia,ODI # 4111,34102,95,103.26,Mohali
6038,206,31,8010,264,47.39,9107,87.95,22,41,13,v Australia,ODI # 4113,34102,56,62.92,Delhi
6039,207,32,8132,264,48.11,9251,87.90,23,41,13,v South Africa,ODI # 4150,34102,122*,84.72,Southampton
6040,208,32,8189,264,48.17,9321,87.85,23,42,13,v Australia,ODI # 4155,34102,57,81.42,The Oval
6041,209,32,8329,264,48.70,9434,88.28,24,42,13,v Pakistan,ODI # 4161,34102,140,123.89,Manchester
6042,210,32,8330,264,48.43,9444,88.20,24,42,13,v Afghanistan,ODI # 4169,34102,1,10.00,Southampton
6043,211,32,8348,264,48.25,9467,88.17,24,42,13,v West Indies,ODI # 4175,34102,18,78.26,Manchester
6044,212,32,8450,264,48.56,9576,88.24,25,42,13,v England,ODI # 4179,34102,102,93.57,Birmingham
6045,213,32,8554,264,48.88,9668,88.47,26,42,13,v Bangladesh,ODI # 4182,34102,104,113.04,Birmingham
6046,214,32,8657,264,49.18,9762,88.68,27,42,13,v Sri Lanka,ODI # 4187,34102,103,109.57,Leeds
6047,215,32,8658,264,48.91,9766,88.65,27,42,13,v New Zealand,ODI # 4190,34102,1,25.00,Manchester
6048,216,32,8658,264,48.91,9766,88.65,27,42,13,v West Indies,ODI # 4196,34102,TDNB,-,Providence
6049,217,32,8676,264,48.74,9800,88.53,27,42,13,v West Indies,ODI # 4197,34102,18,52.94,Port of Spain
6050,218,32,8686,264,48.52,9806,88.57,27,42,13,v West Indies,ODI # 4199,34102,10,166.66,Port of Spain
6051,219,32,8722,264,48.45,9862,88.44,27,42,13,v West Indies,ODI # 4221,34102,36,64.28,Chennai
6052,220,32,8881,264,49.06,10000,88.81,28,42,13,v West Indies,ODI # 4222,34102,159,115.21,Visakhapatnam
6053,221,32,8944,264,49.14,10063,88.88,28,43,13,v West Indies,ODI # 4223,34102,63,100.00,Cuttack
